,RT,m/z,Polarity,Area (Max.),ID,molec_class,Features Found,Filter Status,20210729_AJ_Toh_RatBloodGlucose_ExtractionBlank.raw (F1),20210729_AJ_Toh_RatBloodGlucose_SolventBlank.raw (F2),1060_8_FBG,1060_8_RBG,1060_9_FBG,1060_9_RBG,1060_10_FBG,1060_10_RBG,1062_8_FBG,1062_8_RBG,20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC1.raw (F11),1062_9_FBG,20210729_AJ_Toh_RatBloodGlucose_T1062M_20210329_9wk_FBG_QC3.raw (F13),1062_9_RBG,1062_10_FBG,1062_10_RBG,1074_8_FBG,1074_8_RBG,1074_9_FBG,1074_9_RBG,1074_10_FBG,1074_10_RBG,1076_8_FBG,1076_8_RBG,1076_9_FBG,1076_9_RBG,1076_10_FBG,1076_10_RBG,1082_8_FBG,1082_8_RBG,1082_9_FBG,1082_9_RBG,1082_10_FBG,1082_10_RBG,1091_8_FBG,1091_8_RBG,1091_9_FBG,1091_9_RBG,1091_10_FBG,1091_10_RBG,1092_8_FBG,1092_8_RBG,1092_9_FBG,1092_9_RBG,1092_10_FBG,1092_10_RBG,1093_8_FBG,1093_8_RBG,1093_9_FBG,1093_9_RBG,1093_10_FBG,1093_10_RBG,1101_8_FBG,1101_8_RBG,1101_9_FBG,1101_9_RBG,1101_10_FBG,1101_10_RBG,1102_8_FBG,1102_8_RBG,1102_9_FBG,1102_9_RBG,1102_10_FBG,1102_10_RBG,20210729_AJ_Toh_RatBloodGlucose_Water_R1.raw (F65),20210729_AJ_Toh_RatBloodGlucose_Water_R2.raw (F66),20210729_AJ_Toh_RatBloodGlucose_Water_R3.raw (F67),mean,is_id,C,unsat,C_cat,unsat_cat
1941,13.087,887.31787,+,9814043.793,,,60,,815007.8146,230950.6227,7734031.506,7119104.103,9001716.359,6172051.922,8116687.434,8505700.553,3997615.433,8646731.985,1809054.495,7211380.627,9814043.793,7794773.35,7960804.792,7834841.211,6732949.685,6814208.364,7691540.128,7906518.698,7287978.891,7747060.027,8011821.774,9337032.17,7838240.242,5339745.539,2153692.043,5573409.664,8213117.886,9789205.47,7703303.5,5922077.196,6874498.322,8159792.887,3612851.015,2754226.146,2629489.968,3760619.89,2540133.003,3589113.32,3492873.358,3631646.207,3664096.319,2743645.514,4163163.218,4158141.016,2672325.301,3968496.564,2613981.485,3414013.761,4307234.445,2938646.452,3490312.667,3455073.991,3258890.196,3703378.659,2937052.226,3437544.857,3623475.087,3609970.338,2498164.889,2234323.217,3520714.382,2564845.761,16285.19802,315074.6386,248749.1992,5303001.250216666,False,,,,
1942,13.087,868.22247,+,2803416.985,,,2,M+1 isotope,469571.5698,69715.4847,2510128.997,2495545.591,1796161.582,1046789.22,2403378.253,1573539.404,1362312.353,2564803.52,1742164.73,1519652.615,2803416.985,2085828.867,1992538.47,1464788.743,1715943.849,1217759.369,2083755.091,1490496.725,2779264.514,2225774.978,2394354.338,1680616.165,1820492.587,1648187.259,1412635.584,1511039.414,2724308.25,1229540.418,2187463.562,1597977.939,1187363.113,2194380.616,773419.2478,546594.3621,553135.904,531096.6908,578180.2117,924628.3354,755656.7783,634866.5431,688563.44,561452.2918,664535.5837,849850.1486,432813.6743,744582.1985,555962.6523,673709.646,907285.7843,549492.0586,890258.2262,564330.8151,555525.8312,804803.0152,329976.7737,479678.625,637400.1779,469070.9863,457691.0116,416863.2597,578609.295,341301.7979,16669.81349,54852.32914,101492.7195,1239469.2792016668,False,,,,
1943,13.088,846.29279,+,325244116.2,,,66,,25947277.83,5260352.734,274193973.8,253191518.8,282867007.2,249715439.2,283824886.3,271548562.2,182882716.1,313159777.7,74065038.26,249449993.5,325244116.2,256524377.9,285448153.9,245579044.0,226081693.5,210073472.9,277254273.8,215044689.1,243816027.4,258947283.7,319999935.0,305179290.3,298932901.0,232646161.7,106821518.0,210098556.2,290924557.7,302453913.7,290117565.3,210216980.8,244072595.0,244571005.9,85485658.26,69143827.58,68049239.5,72900849.52,67216862.69,82167026.44,84021373.45,80104169.71,82698050.86,69204687.37,86117526.48,82826812.66,55417701.08,82533447.36,65706490.35,79103396.2,88975463.86,66857362.61,80784979.09,78834693.36,75107927.29,84821121.15,67490774.46,76546021.55,78905801.46,72345249.97,59757601.17,57299893.88,77818320.68,60199847.35,202633.1955,7364542.331,6540205.781,164568000.8165,False,,,,
1944,13.09,1035.68433,+,3881900.263,,,30,Adduct of existing identified peak,36085.04323,16369.45826,2439804.631,249119.9721,3881900.263,226251.8317,3683482.415,471899.3538,1597401.145,273044.487,1310691.503,2125079.692,2720380.547,77157.52851,1213474.794,74778.37178,704967.5552,64943.3184,1257565.512,69327.38826,2293386.931,74058.64894,2968725.572,345605.2987,3151837.651,206558.4641,499294.5152,427248.3754,3570456.754,281772.1333,2381602.813,202123.9312,1960782.546,389830.3253,2337212.813,32216.79886,1182884.532,29491.16764,1435129.057,43637.88555,1857295.012,51756.06523,2420543.057,32087.06289,2080529.39,35293.86596,1801501.046,36156.96416,1922286.994,186488.0479,1159224.611,57356.58331,2804169.76,802039.4148,1966397.391,214698.8001,2501629.262,311203.2382,1822231.168,94333.16219,1852017.689,101001.5152,1762176.2,94379.89426,13503.65591,11177.01336,13409.65038,1136514.1777690002,False,,,,
1945,13.091,965.73358,+,2775691.66,,,3,M+1 isotope,36150.43974,16399.12444,1413254.403,234781.5086,1856657.368,335783.3136,2111256.727,561458.0562,924648.5799,361070.0274,216790.35,1326350.574,1322864.169,404667.1402,1087290.071,91806.23225,1094842.374,268558.3834,1058057.954,200400.9914,1628050.376,146976.3545,2581468.133,1296637.051,2775691.66,656998.8922,461938.5849,2010630.663,2083484.955,307383.0151,1193684.511,496319.371,395199.8214,867758.6495,1453392.171,32275.185,1701023.531,134625.1211,1259871.822,43716.96999,2035038.625,47551.83266,1683815.03,61579.30369,1531180.309,188485.3298,386322.1007,128566.3281,1557234.51,448326.7994,1310550.123,278727.3188,1127091.285,920436.1457,1440376.674,510837.0916,1174104.631,209393.9534,1355753.872,236639.45,1754143.131,232587.3302,1239664.101,334761.0979,13528.12843,11197.26934,13433.95253,917519.6152431669,False,,,,
1946,13.093,1014.755,+,9177301.354,TG 20:5_22:6_22:6,TG,60,,33958.93442,15404.97973,4407048.649,673301.4908,8864627.171,617944.563,7334504.383,864690.4243,3847970.186,1169389.589,1153002.091,4483018.556,6005223.059,396959.0523,5011222.669,170765.5125,1998517.659,148983.6756,2352490.076,75789.53968,4121163.805,69695.15837,9177301.354,1766734.697,8109465.232,1757332.054,1798370.967,1258937.082,7572249.45,466591.0893,4607813.071,926053.8448,3928318.039,1089501.451,4499786.786,114935.5438,2710267.31,56758.75654,2272858.752,41066.76787,3183122.695,71724.79838,4355695.468,30196.51265,3497351.521,33214.37284,3725123.468,76182.37854,3519028.998,361561.9133,1770751.339,121832.4693,4836042.858,1298659.747,3820391.464,582586.1571,4686201.145,650761.2055,2468979.542,276281.5742,3967251.694,281216.1133,3238371.674,215304.0715,12708.02871,10518.47053,12619.56193,2430504.293107833,True,64.0,17.0,64.0,17.0
1947,13.093,1019.70813,+,3374066.455,TG 20:5_22:6_22:6,TG,29,Redundant Identification,34068.88593,15454.85764,1873825.193,253315.3948,3193193.78,128040.5764,3374066.455,373562.718,1687168.771,359605.9281,964816.9016,1976954.505,2684560.817,77335.27372,1432058.577,70600.32606,688208.6381,87503.46404,1151605.725,65453.90198,1856630.638,69920.81585,3012603.52,487189.9605,3240259.038,294423.7664,936801.0097,289636.8466,3244093.069,210871.4501,1766484.679,216202.3033,2332630.482,433108.7204,2170043.899,37268.80206,1162564.652,27408.18394,1284607.684,41199.73296,1449314.847,32484.23983,2010744.927,30294.28227,1752027.934,40723.83127,1664608.081,34136.78847,1705472.439,112869.8443,969805.8076,44476.59371,2258343.851,725670.0175,1719853.933,253964.2206,2098937.177,353520.4529,1607125.292,120004.0827,1623490.038,82695.82749,1714863.209,89455.38938,12749.1745,10552.52701,12660.42128,1040022.1931005005,True,64.0,17.0,64.0,17.0
1948,13.094,1055.78479,+,1490403.774,,,3,,40398.22128,18326.06914,624780.9587,89831.93853,1427142.328,86755.88963,1161654.454,103110.3453,613066.4698,104543.9542,273583.8094,533300.4852,965129.1386,86380.02428,518940.5376,83716.49137,219962.1168,72705.87237,288174.318,77613.96194,680290.5342,82910.7414,1374971.909,130346.1921,1490403.774,124666.4707,313531.5836,130858.7936,1234718.552,111109.258,310733.4781,74993.28643,658671.2181,211546.2703,1024835.778,36067.61286,727370.896,32500.09061,288297.9427,48853.84079,643469.2781,38519.1788,1022393.499,35922.3698,919040.2364,39512.47607,763647.5909,40478.73879,808378.2792,46685.17624,469313.0164,35019.87318,1177740.537,306484.4688,866922.0153,64275.66003,1013859.789,121630.7242,828462.2017,67204.67822,873760.1823,32977.69188,955607.1298,50387.21359,15117.72277,13274.36777,15012.48093,440017.5062151666,False,,,,
1949,13.1,964.73975,+,8545958.624,,,28,Adduct of existing peak,47981.50362,21766.11556,3357357.791,757380.2034,5014692.905,968904.6547,4095626.624,2014681.099,2118047.87,2430089.926,420292.9875,2399999.309,4848742.98,1738069.228,2694979.716,207679.3349,2477206.719,471110.5784,1948930.894,430644.6594,1719572.343,405459.1412,8545958.624,2359025.868,5619828.785,1584630.237,2331506.842,1187533.676,2915873.789,1591795.722,2236084.866,1356762.341,1257520.249,1148510.198,3214639.992,81252.9116,3667076.821,383594.8269,1695030.724,58024.35514,2521462.83,272132.0051,2568541.93,119753.267,3055876.483,214990.2169,4199881.337,355745.7846,3576391.432,1112397.005,1629994.521,589276.2903,2422121.646,1227328.527,3424685.983,1818483.432,2616385.674,1203221.115,2516161.454,627379.7155,2189241.792,805850.9243,2370586.909,1025712.839,17955.51999,15766.14279,17830.52286,1982478.115605666,False,,,,
1950,13.118,829.71637,+,11581619.0,SM d43:1,SM,54,,50436.52361,19874.69543,3827740.622,6328744.36,6533934.408,10305089.09,6700187.584,8958205.24,2948488.785,8228063.683,1329768.684,5031346.406,6594206.026,10149551.98,7785361.421,8593312.632,6598611.651,5382427.762,5880158.193,8202942.049,4512561.054,8585837.123,7037490.619,6566360.894,6313124.536,6360846.327,2579844.127,6874334.854,5504769.562,11109165.11,6593141.014,7476729.522,6855806.314,9289377.265,5730957.04,6355786.562,11581619.0,7959839.927,6073695.441,5094275.048,6880753.894,11115996.74,6800218.762,9362676.003,9101743.486,9691122.336,5678449.927,9859156.404,6086111.039,8771359.393,7051752.579,8696154.134,4402849.071,9100370.016,6282162.269,9740973.522,4845905.944,7174405.176,6602833.43,10249128.82,6997594.354,7713830.827,8292784.118,8202835.679,30372.72262,16572.83272,18742.83879,7310181.585466666,True,43.0,1.0,43.0,1.0
1951,13.118,851.69824,+,2174960.785,,,7,Adduct of existing identified peak,51447.26746,20272.98271,728518.5442,1064132.525,1221955.509,1823682.739,1356148.641,1734615.29,531803.1649,1637935.645,360182.6471,953530.2499,1089278.859,1798196.221,1498316.039,1598183.272,1202729.022,848422.0337,1089812.343,1566535.198,1167788.524,1604759.8,1059605.916,1292267.643,1033796.488,1163258.562,611903.3113,1512045.402,799378.6068,1840308.149,1187076.522,1358280.747,1035064.173,1884595.452,1156509.263,1211659.646,2174960.785,1541275.247,1167244.148,1043356.394,1431409.472,1917349.416,1402282.981,1730781.23,1535612.505,1781436.494,1168259.192,1772857.637,1033856.431,1792274.63,1311450.358,1742014.13,801164.6249,1771480.818,1160301.221,1918217.691,939731.9766,1260361.338,1392920.354,2083005.086,1284291.041,1490544.443,1705866.78,1612219.568,30981.38953,16904.95095,19118.44376,1375655.677221667,False,,,,
1952,13.123,887.72412,-,5927436.568,,,59,Adduct of existing identified peak,15491.40184,15452.75878,1931742.672,2588659.38,3233368.395,4385049.865,3195292.479,4409132.725,1132893.984,4007095.147,515716.3291,2219055.091,3015069.415,4651015.197,3395140.459,3839819.862,2995992.507,2495945.053,2865144.808,3705196.315,3053355.345,3829792.609,2888383.834,3138360.025,2714072.407,3188453.476,1043198.994,3179996.027,2486941.182,4615724.125,2737033.301,3364804.674,2912402.481,4402497.483,2689279.499,3182852.171,5927436.568,3778007.059,2784941.342,2663175.162,3082272.37,5371614.38,3413616.188,4753785.968,4227000.83,4923592.806,3236629.444,4870681.703,2372818.823,4255267.908,3412170.022,4046606.929,2148896.456,4255624.614,2693945.848,4825054.669,2625984.127,3248057.654,3226333.448,4986382.385,3745848.21,4028561.119,4218043.37,4003079.239,30305.10363,17131.0113,15779.60931,3460052.0035500005,False,,,,
1953,13.123,830.7193,+,4670578.876,,,4,M+1 isotope,52106.47614,20532.74629,1642756.605,2655954.567,2924020.638,4305579.356,3112503.659,3905840.275,1190090.587,3521328.368,500232.7523,2113132.954,2806303.082,4272170.885,3117044.21,3752724.534,2633734.803,2200230.492,2575764.51,3729962.208,2747281.285,3679608.708,2748150.579,2924712.512,2396366.341,2480592.013,1006566.142,3017724.074,2241130.85,3953430.817,2647551.589,3048280.772,2778668.048,4064036.844,2466759.739,2754934.267,4656492.43,3199212.371,2538443.649,2218760.907,2973738.716,4670578.876,2904571.692,4308170.599,3778111.192,4146998.416,2736834.227,4420814.902,2445712.006,3790590.299,2896913.067,3615897.497,1813004.279,3931173.171,2593415.783,4132627.389,2107343.599,2830589.969,2858008.236,4331609.58,3003142.585,3287114.892,3421773.385,3610637.958,31378.36301,17121.55896,19363.4139,3097181.915050001,False,,,,
1954,13.134,607.43402,+,1566609.77,,,2,,42456.76869,16730.244,89607.31252,94409.44959,115620.6777,81991.19498,110423.004,108364.476,68920.45972,94797.71759,69867.09104,105033.0212,124780.6077,90781.63826,113617.5467,83877.7772,82969.24247,53904.8866,108515.9074,81568.88905,97209.39252,87135.57325,131066.4215,103352.7854,117547.0253,83630.10505,55715.52872,1566609.77,107811.6826,102045.6332,113624.1207,196466.0739,109327.9646,84833.79676,116220.5206,37905.48811,33845.78941,33385.84604,34261.92967,51343.25602,54542.18473,32469.82183,50280.2997,37752.84399,1305257.072,39380.85675,31505.49719,42541.38908,40119.2752,41783.03981,44572.10025,36804.3594,46976.0758,32043.71437,38053.58816,36635.81538,40049.80127,35924.54955,48164.08992,37133.53799,31891.51721,37488.37004,43423.53552,29080.86135,25567.33824,13950.78159,14563.91324,116026.93501366668,False,,,,
1955,13.141,988.77563,-,1649581.575,,,32,,11509.32454,11480.6147,556532.0506,983452.3376,1113009.673,942863.2075,903243.7396,1091053.497,365053.2635,1368408.612,245751.262,764394.2321,929129.6816,1458424.903,994269.5295,1407663.805,930628.5069,796054.5912,715217.8054,1217706.083,717668.8392,1157390.272,981443.2256,1068958.762,1369071.353,1435253.545,611744.0983,1164173.367,1014485.037,1219640.72,1279697.215,1303764.07,1139193.676,1502906.095,557056.1412,790311.2007,1649581.575,850284.054,529441.0995,563655.3654,758275.1597,1260188.941,976422.525,1134669.77,975578.0269,1111070.996,473719.0015,1170529.439,500729.3662,838825.2942,660354.6146,743088.3825,790124.6816,1164052.631,978213.5003,1393136.358,1135018.2,1131886.642,1051838.913,1611638.042,1222777.746,1053291.721,1383150.828,1068906.96,20287.51653,12311.35651,11723.44805,1018353.0547883336,False,,,,
1956,13.154,919.73785,+,839813.1367,,,2,Adduct of existing peak,7912.338586,10867.81298,40956.23339,60514.43706,33393.0254,270347.0345,40701.81754,159774.6409,64980.49924,349661.6526,17263.13764,43507.22448,156345.7741,360569.0555,109030.0879,319720.987,178757.265,317659.7522,41960.43209,585261.4154,44319.60181,230364.8392,232403.075,839813.1367,58761.7883,673109.2123,50205.78164,405535.3672,83442.76759,344246.2836,211292.5109,525403.6949,36774.93226,212099.1594,18914.04251,96943.96832,294629.011,79010.72662,10394.86458,44073.45263,38210.24652,268148.4159,34245.33554,99649.29551,19303.74006,395825.1991,29177.10457,104833.4096,35388.54759,191977.6984,38980.5309,102101.9552,41609.79704,21322.60611,19536.95671,250032.4724,36391.72013,176787.6657,55735.66037,210525.7679,23434.99661,242235.9246,15814.96711,505375.6991,16608.30831,9062.299709,7800.983102,173752.99148883336,False,,,,
1957,13.162,491.48392,-,1183567.355,,,2,,13096.72698,13064.0574,96893.2724,118883.7519,217243.3288,114917.2346,76589.03935,142601.6177,88841.54498,143761.6949,26208.45527,87899.05325,152851.2162,142025.4984,251791.7634,166431.7546,262867.0619,112338.8866,90266.22445,53418.25867,235409.9647,223257.8876,215802.5218,245221.8482,242544.4664,325627.2494,15294.82772,224350.4788,113400.8094,137910.9592,20183.726,322960.8891,93547.05705,234799.9153,181637.0033,243491.5239,359188.5047,352944.6659,260022.4889,189647.6247,512838.26,182776.3765,311655.6527,149272.5651,95971.29492,201148.1615,1165673.4,315689.1213,1183567.355,325426.7225,487079.715,257309.5587,268575.0729,212505.5376,217599.805,310634.6041,21664.75795,171454.1532,350760.1703,218922.9241,121424.388,346086.3771,348259.7321,105532.4858,22119.37702,14009.37774,14872.74722,238097.37648900005,False,,,,
1958,13.208,667.64478,-,2049768.181,,,2,M+1 isotope,14939.94714,12727.69966,262498.5162,485041.8362,422105.4939,535844.9048,230790.9619,725354.9916,177823.3657,1284995.171,132679.181,241598.7471,336468.2281,787159.7765,355331.8085,510776.7519,475865.8783,343866.756,302129.9006,467422.1367,253459.902,632862.1083,367997.8365,1604822.493,419065.3619,2049768.181,177491.6224,1210275.539,606435.111,954781.0315,187819.0387,1329332.558,224710.0244,1100530.272,198599.6653,298148.0777,794716.7548,541021.0382,208471.165,215224.4162,434167.4842,602836.2479,340204.4495,401073.5418,252977.6448,542665.9705,328857.1857,537646.3246,455699.0286,687744.3858,335906.8257,566443.8225,332527.2003,842840.6673,278701.0325,1248842.636,190799.7759,955149.2834,418853.7533,931179.1729,267332.835,992129.1251,429533.6194,754239.6336,20679.66181,13124.34487,13636.6742,568541.5140016667,False,,,,
1959,13.209,702.61841,-,4702149.225,,,44,Adduct of existing peak,55586.02438,45887.29557,1078854.772,2627058.461,1781378.964,1400410.189,1054548.574,2482509.634,1043312.762,2402577.294,780112.2044,976839.9677,1292001.054,1479089.604,1173350.886,1344860.885,1903412.054,1428467.101,1125129.38,2077161.816,1038802.848,1422234.911,1268972.608,2963273.626,1419204.577,4702149.225,908086.3133,2093429.736,1884966.013,3772436.805,859210.3766,2215855.775,1074047.393,2277518.817,725875.0352,1528460.474,2598549.707,1312563.609,1069715.348,1288378.524,1577672.777,2424939.189,1401538.553,2082076.694,1009955.887,1981589.224,1423071.471,1973722.85,2319553.334,2921317.878,1489872.723,2710245.389,1570905.088,1760017.506,1248998.935,4500788.454,796261.6876,1876206.491,1615076.212,3950891.618,1101794.325,1786586.452,1501495.041,1881003.681,22387.28034,37419.70728,52745.17193,1811804.5920733332,False,,,,
1960,13.209,729.63647,-,1741316.457,,,15,,40849.28244,38892.72213,457928.0538,966568.8134,669187.2603,727882.7882,484820.6276,1124412.877,351441.3756,1490193.065,261031.9627,402452.1439,583661.6817,1047146.043,470509.468,811793.1463,733543.3909,575883.1831,497219.2053,777630.8905,396993.9852,925142.7148,587576.6575,1741316.457,562548.4683,1403433.812,310270.9687,1258487.649,1035332.772,1273584.479,415697.102,1290651.369,393068.5852,1469439.351,378035.8701,489138.2717,927908.2816,947978.6115,451018.1539,547577.9678,692075.3462,890852.6829,547649.4505,700546.8449,487561.4298,883137.3611,577133.8023,735292.3199,769333.3406,1044996.455,611715.6752,913608.8056,649247.6244,1127189.213,546635.1556,1497924.546,355424.6909,1272865.927,857185.239,1392952.224,449252.4062,1253837.5,633214.5492,1051909.108,22401.13268,27128.92853,36016.65419,805589.2592749998,False,,,,
1961,13.211,666.64185,-,4858303.324,,,26,,39665.878,13083.52198,754295.2686,1448252.87,1233514.078,1489148.471,666095.957,2065270.797,549863.2583,3832036.374,448112.6567,767522.2789,1056178.361,2236738.629,1056616.548,1552566.72,1311000.153,992965.6349,832804.289,1479109.849,735054.5117,1718076.563,1161021.836,4858303.324,1245493.72,3414666.856,460719.3969,3071730.628,1661385.553,2751092.194,573732.042,3724636.933,718876.7605,3164010.459,637216.5683,910275.2463,2274871.998,1458946.988,639354.3741,811092.3588,1157961.567,1640131.107,1048862.973,1221982.661,789065.8036,1503207.603,983267.1024,1545357.143,1277228.427,1927617.113,1047662.075,1492202.615,1116645.348,2385448.806,811481.3166,3476982.35,585197.1701,2668022.722,1141713.837,2409478.311,808010.2372,2615056.833,1143532.333,1989812.66,23101.65545,23860.05669,15233.79597,1584071.4600033336,False,,,,
1962,13.211,668.65643,+,3463280.049,,,12,Adduct of existing peak,14509.65826,32964.82061,437083.7397,1022717.48,816918.9448,1120359.074,344040.6709,1546146.235,326819.7514,2597214.365,32117.45696,417163.6776,717750.8059,1423046.018,590270.0098,1054138.799,968829.3583,663777.3923,534768.6877,992860.3159,368608.1255,1056253.451,660374.455,3108947.195,665366.4018,3463280.049,145595.1791,2233656.59,1059113.903,1937235.246,146856.9859,2465007.482,216138.5834,2381963.448,127581.049,520333.7987,1482501.988,1077444.744,389657.5378,505956.1497,767005.658,1053747.3,645956.8731,842754.1287,277822.8993,986743.1813,703211.5698,805979.6608,898888.6167,1251722.642,594196.352,1129439.093,558223.975,1289061.268,405088.7794,2212496.489,281889.0666,1701673.327,612051.6812,1832204.304,487144.3935,2011029.308,733687.8864,1691081.798,18743.0036,11947.09977,11600.55111,1044018.7855349998,False,,,,
