PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
1005	w/o MS2:Allantoin	1573	9.373332	9.711226	9.914721	181.0286	453101.75	13814593	null	[M+H]+	M + 0		null	181.03322	C4H6N4O3	Imidazoles	POJWUDADGALRAB-UHFFFAOYNA-N	OC(=N)NC1N=C(O)N=C1O	530	True	True	False	null	null	null	null	90	1317.294	180.97852:369765 180.99464:17314 181.02863:356853 181.03358:148369 181.978:6687 181.98196:13594 182.03189:13614 182.03658:7783 182.07756:42588 182.98242:5294 182.99211:8682 183.01163:48159 183.06165:78380 184.04567:137123 184.05736:9304 184.06239:6482 184.97174:5835 185.04639:14703 185.05939:11934 185.09253:5236	53.22548:792 69.48385:826 77.10706:784 77.60991:774 83.43193:860 90.4949:857 92.96107:800 106.07417:741 112.0284:682 113.75474:809 116.98615:1143 122.98055:1377 125.0405:919 128.29109:817 134.99658:5009 135.09552:726 138.98428:1409 140.55432:722 140.9814:3059 140.99097:41210 144.62262:711 144.96112:850 147.91267:687 153.0072:2090 157.97838:765 158.00804:1692 158.99187:969 159.97435:809 164.00697:3015 175.34248:863 175.66194:824 181.03355:16884
1006	w/o MS2:Syringaldehyde; LC-ESI-QTOF; MS2; CE	1573	9.166992	9.711226	9.914721	183.0616	71097.8359375	2816178.5	null	[M+NH4]+	M + 0	adduct linked to 1003_[M+H]+	null	183.06519	C9H10O4	Methoxyphenols	KCDXJAYRVLXPFO-UHFFFAOYSA-N	COC1=CC(C=O)=CC(OC)=C1O	530	True	True	False	null	null	null	null	93.8	354.3856	182.98242:5294 182.99211:8682 183.01163:48159 183.06165:78380 184.04567:137123 184.05736:9304 184.06239:6482 184.97174:5835 185.04639:14703 185.05939:11934 185.09253:5236 186.04326:19838 186.06145:24888 186.12405:6168 186.99585:35815 187.0966:9639 187.1265:66647 187.94511:10634	54.78207:744 55.05765:858 65.09389:768 66.30499:784 73.83372:801 75.29235:813 76.84545:784 78.376:836 81.83738:700 86.40095:883 87.09784:703 87.35097:689 88.44817:841 88.56787:802 89.79749:807 92.95348:887 104.21091:1102 104.79114:746 117.64426:876 118.32863:834 120.4865:917 120.69147:738 125.35827:818 142.035:1183 142.9799:928 145.09161:780 147.90503:878 160.00674:834 160.04539:5079 160.04892:1101 164.82089:757 178.05611:3121
1007	Unknown	1573	8.828225	9.711226	9.914721	184.0457	127113.546875	6191185	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1455.789	184.04567:137123 184.05736:9304 184.06239:6482 184.97174:5835 185.04639:14703 185.05939:11934 185.09253:5236 186.04326:19838 186.06145:24888 186.12405:6168 186.99585:35815 187.0966:9639 187.1265:66647 187.94511:10634 188.092:6230	50.10977:679 53.49563:1036 55.14408:766 59.1899:755 64.60632:840 65.24963:716 66.95758:735 69.47445:814 70.72762:788 76.20088:674 77.51981:990 83.43751:723 84.10694:849 85.82113:790 87.62744:901 90.30526:833 91.82893:821 92.96562:1070 96.1815:905 99.77288:828 110.19248:819 113.07493:865 113.61075:761 115.85371:751 117.5168:778 119.01923:11249 121.66314:793 125.37545:898 125.9362:795 133.76492:767 133.87013:883 133.87328:1305 137.02963:9672 142.03514:6466 145.23746:855 149.17168:804 150.66481:749 154.70639:906 160.04556:3602 161.02965:1603 161.04063:917 165.05132:837 168.8013:829 171.91199:764 176.90199:867 179.04013:3246 180.80208:997 187.92221:744
1008	Unknown	1573	9.510044	9.711226	10.66355	193.012	90301.5390625	4274330	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1323.538	193.01199:96139 193.03923:12972 193.09492:20937 193.13376:12779 193.98607:26106 194.0098:43094 194.08484:27214 194.11783:16384 195.00748:37289 195.01778:21315 195.12309:5484 196.1696:6400 196.9525:6578 197.03319:6693 197.03796:6812 197.52904:5284	50.63404:742 51.98058:759 55.87414:708 57.03147:951 57.35523:813 57.83264:758 60.33606:812 61.6561:860 62.22606:909 62.23786:720 69.59398:816 73.33318:813 74.26304:711 75.29376:824 83.33107:870 83.42809:733 85.46441:848 86.77483:846 95.65154:830 102.54562:799 104.21319:1042 105.76558:794 109.79225:785 125.63867:756 129.90015:935 140.80792:1060 165.13864:1585 177.73465:760 179.88048:807 184.4959:887 193.09448:2122 193.1337:2012 199.89818:770 203.5976:816
1009	Unknown	1573	8.144381	9.711226	9.914721	202.056	61627.8359375	3811849	null	[M+NH4]+	M + 0	adduct linked to 1010_[M+Na]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	943.7286	202.00018:17354 202.03891:38668 202.05609:63679 202.18031:13883 202.99411:40288 202.99927:6740 203.03262:8346 204.05399:6705 204.07211:11975 204.99475:10742 206.02744:14170 206.99246:7011 207.02867:9461	
1010	w/o MS2:Carbamimidothioic acid	1573	9.306909	9.711226	10.0514	206.9925	7525.04541015625	197138.03125	null	[M+Na]+	M + 0	adduct linked to 1009_[M+NH4]+	null	206.98686	C3H8N2O3S2	Organosulfonic acids	LTHWZZOUNJCHES-UHFFFAOYSA-N	NC(=N)SCCS(O)(=O)=O	530	True	True	False	null	null	null	null	85.5	122.7137	206.99246:7011 207.02867:9461 208.04292:11555 210.00812:8460 210.99362:11147 211.01242:39254	
1011	Unknown	1573	8.144381	9.711226	9.914721	256.9645	182700.703125	10559307	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3113.917	256.96451:199220 257.00436:139328 257.14771:11198 257.96786:12061 258.00217:115598 258.00903:10552 258.96008:7453 258.99808:139147 259.99963:21273 260.95801:5176 260.99573:22407 261.03085:15077	51.65324:759 55.72934:824 56.64212:799 56.96552:2434 72.87593:964 77.6013:795 81.04294:15491 82.85229:941 83.43555:887 85.20676:867 88.99471:1031 89.72298:1082 92.9632:1037 98.97585:30401 103.57222:820 115.75336:822 116.98627:42042 123.71652:1102 126.24107:778 134.99667:50702 139.39409:905 140.00208:1329 140.06831:7223 153.00716:9451 158.01268:4128 172.94371:1771 180.58966:853 190.95398:4105 208.96463:1055 214.95428:1576 214.99376:1007 218.09381:1570 218.10034:3862 232.96474:10264 243.99327:946 244.51505:835 250.97534:6764 255.98053:1052 256.96454:8538 257.30295:1836 268.60535:844
1012	Unknown	1573	9.166992	9.711226	9.914721	259.9996	18358.236328125	651133.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	183.9918	259.99963:21273 260.95801:5176 260.99573:22407 261.03085:15077 262.98175:355994 263.98514:24402 264.9762:11687 264.98618:6494 264.99545:5330	
1013	Unknown	1573	8.212646	9.711226	9.914721	300.0242	54118.94140625	3567685	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	819.0591	299.98636:51288 300.00684:6946 300.02417:59865 300.98523:18062 301.00888:5272 301.02652:6884 301.98233:28079 302.07544:5841 302.94345:6406 303.97968:8699	
1014	Unknown	1573	9.510044	9.711226	9.914721	303.9792	6117.18017578125	100671.5625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	87.56148	303.97968:8699 306.02414:16914 307.01279:17168 307.06281:16831	
1015	Unknown	1573	9.510044	9.711226	9.914721	303.9797	6117.18017578125	100671.5625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	87.56148	303.97968:8699 306.02414:16914 307.01279:17168 307.06281:16831	
1016	Unknown	1573	9.441298	9.711226	9.914721	316.9611	37959.68359375	1016587.125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	125.6593	316.96106:39684 316.99701:8251 317.013:12689 317.05066:6109 317.95941:17718 317.99719:6575 318.99463:16336	
1017	Unknown	1573	9.510044	9.711226	10.0514	323.0402	12300.6455078125	330057.5625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	111.4712	322.99033:123011 323.04016:15710 323.99194:22860 324.98737:11287 325.02332:29892 326.02448:8910 327.02054:7441 327.92783:13918	
1018	Unknown	1573	9.2377	9.711226	9.985493	382.9994	13099.294921875	342067.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	261.9859	382.99936:16286 383.21799:11143	
1019	w/o MS2:Dysidin	1573	9.100971	9.711226	9.914721	398.0706	6531.88232421875	119528.3359375	null	[M+H]+	M + 0		null	398.06873	C16H22Cl3NO4	N-substituted carboxylic acid imides	PXUALOWHEHOKSO-UHFFFAOYNA-N	COC(CC(C)C(Cl)(Cl)Cl)=CC(=O)N1C(C(C)C)C(OC)=CC1=O	530	True	True	False	null	null	null	null	98.2	130.6376	398.07062:8015 398.97629:23195 399.0163:16602 399.34708:56305 400.35031:9363 401.01077:6681 402.01233:7339	
1020	Unknown	1573	8.96425	9.711226	9.914721	414.9545	26341.60546875	994540.0625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	449.2799	414.95447:32812 414.99307:15985 415.99176:11338 416.94925:6050 416.98755:10620 419.31592:56083	
1021	Unknown	1573	8.212646	9.711226	9.914721	420.9707	67780.96875	3686704.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1193.034	420.97073:79617 420.98578:8969 422.96515:7502 423.18317:6080 423.96432:7475 424.96387:11205 425.96396:6501	50.06285:851 50.28186:805 50.3759:831 54.84447:1030 60.77679:1088 61.50944:1015 62.04147:841 62.05965:896 62.22631:923 66.54134:856 67.47942:827 68.95631:999 75.43403:813 76.68845:866 78.17015:975 89.4014:942 94.41721:913 95.08904:986 104.99271:7275 112.20463:853 113.20554:918 114.14794:905 117.64793:1064 120.08208:898 198.98889:1961 213.54837:855 217.96512:6076 222.13216:1135 242.72095:838 256.40878:960 262.98135:2391 274.97507:3262 292.98569:4028 338.96786:7830 346.22137:904 356.97821:4662 379.99487:1209 382.18414:997
1022	Unknown	1573	8.96425	9.711226	9.985493	480.9786	21986.73046875	972108	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	322.4958	480.97919:21827	
1023	Unknown	1573	9.2377	9.711226	9.914721	578.9584	7519.5341796875	202370.703125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	139.3862	578.95844:7817	
1024	w/o MS2:Indole-3-pyruvic acid	1584	9.441298	9.78206	10.0514	204.0719	11162.7236328125	331977.90625	null	[M+H]+	M + 0		null	204.06552	C11H9NO3	Indolyl carboxylic acids and derivatives	RSTKLPZEZYGQPY-UHFFFAOYSA-N	O=C(O)C(=O)CC1=CNC=2C=CC=CC21	530	True	True	False	null	null	null	null	81.7	113.3694	204.05399:9146 204.07188:10389 204.99422:14870 205.0041:10827 205.08615:11181 206.02754:18844 206.99216:8194 208.04338:13781	
1025	Unknown	1584	9.576134	9.78206	11.00686	258.0022	121436.0390625	5113568	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2312.025	257.96802:12909 258.00217:128802 258.00912:8413 258.96149:10774 258.99802:125192 259.99957:19889 260.95737:7770 260.99542:26010 261.03049:10092 262.98166:368615	57.43815:829 63.1063:790 63.3672:767 68.23254:915 68.29771:1052 71.96486:767 75.34894:797 75.7988:752 75.87623:783 80.37493:732 80.71349:810 81.04291:18939 83.43099:705 84.35762:871 93.66374:888 98.97587:1811 99.97933:1259 116.98622:2013 122.81322:782 123.45757:725 134.9967:2462 140.42999:786 153.67123:886 155.18707:795 155.89998:994 160.29605:898 167.2614:870 197.68158:785 215.83313:9452 233.93144:941 233.96754:1176
1026	Unknown	1584	9.576134	9.78206	9.985493	266.0358	21895.984375	497719.78125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	88.35135	265.95624:7579 266.01312:13357 266.03583:25957 266.97464:7333 268.05286:13692 268.06064:7126 268.99829:27752 269.96597:11644 270.14822:207504	
1027	Unknown	1584	8.692497	9.78206	9.914721	332.045	36223.8828125	2096026.875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	317.4774	332.04507:45668 332.99051:21490 333.04846:5638 333.93997:12401 333.98776:8020 334.93451:7086 334.98648:5947 335.02335:10560	
1028	Unknown	1584	9.441298	9.78206	11.42619	332.9905	18487.294921875	825953.375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	369.7459	332.99051:21490 333.04846:5638 333.93997:12401 333.98776:8020 334.93451:7086 334.98648:5947 335.02335:10560	
1029	Unknown	1584	9.576134	9.78206	9.985493	345.9874	8467.5234375	168615.265625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	99.69217	345.98743:8768 348.03967:7467 349.00009:7517	
1030	Unknown	1584	9.576134	9.78206	9.985493	502.9736	20860.59375	478783.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	40.84032	502.9736:28342 503.97589:6673	
1031	Unknown	1595	9.576134	9.84848	10.52805	133.9887	43314.9609375	1256651.375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	855.4879	133.86954:5292 133.9749:41370 133.98872:28859 133.99857:5206 134.00224:8365 134.11763:18658 134.95897:6984 134.97272:35225 134.98624:14874 134.9966:30234 135.10172:9552 135.95663:23489 135.97028:11938 136.07578:6555 136.95433:5549 137.0009:5664 137.10745:5327 138.05499:6608	
1032	w/o MS2:2-Nitrobenzamide	1595	9.643357	9.84848	10.0514	167.0486	119929.1640625	2849967.5	null	[M+H]+	M + 0		null	167.04512	C7H6N2O3	Nitrobenzenes	KLGQWSOYKYFBTR-UHFFFAOYSA-N	C1=CC=C(C(=C1)C(=N)O)N(=O)=O	530	True	True	False	null	null	null	null	94	149.4749	167.04486:8619 167.04863:108515 167.05493:9398 167.10692:6065 167.96426:12637 168.05199:13835 168.06914:9781 169.13316:4966 171.11295:233116 171.14931:116516	
1033	Unknown	1595	8.281984	9.84848	9.914721	177.0071	117460.6328125	6773106	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1809.71	176.98326:359092 176.99678:149973 177.00276:11095 177.00713:109700 177.01843:17965 177.02577:8596 177.9809:184161 177.98598:9557 177.99675:7527 178.02753:9178 178.12279:14707 178.99431:15876 179.02734:11101 179.03545:311258 179.03993:17514 179.1069:5125 179.97827:23624 180.02586:6213 180.03107:4699 180.0388:8597 180.10237:6389 180.97856:296722 180.99492:8631 181.02448:9938 181.02858:291293 181.03358:120385 181.9783:8512 181.98225:12566	53.24715:819 57.27459:909 59.06108:1378 63.58817:755 64.27304:797 68.29101:893 68.82032:676 72.51706:687 76.95741:1079 81.16118:787 83.42381:786 83.42533:855 85.53533:743 92.94828:888 94.96783:2056 99.28291:705 109.99118:1159 111.92536:743 114.98299:1070 116.97572:968 117.95973:986 118.96768:3715 132.99323:1487 133.99104:3012 134.98624:38248 135.95647:1087 135.99402:2628 135.99966:2135 136.98376:10302 149.02339:1813 151.35239:937 151.9852:1042 152.98308:2326 152.99677:15001 153.0024:961 153.96721:5154 153.98071:9610 154.01015:1948 154.96463:2478 154.99431:5754 158.002:1929 158.97218:874 159.96994:1005 159.9996:1036 164.82188:928 176.01262:1355 176.98322:2989 176.99652:2465 177.13853:996 177.98083:9485
1034	6,7-Dihydroxycoumarin	1595	9.510044	9.84848	10.73234	179.0354	348288.125	16775772	null	[M+H]+	M + 0		2.871	179.03389	C9H6O4	6,7-dihydroxycoumarins	ILEDWLMCKZNDJK-UHFFFAOYSA-N	OC1=CC2=C(C=CC(=O)O2)C=C1O	430	True	True	True	99.8	16.9	75	100	66.4	5192.461	178.99431:15876 179.02734:11101 179.03545:311258 179.03993:17514 179.1069:5125 179.97827:23624 180.02586:6213 180.03107:4699 180.0388:8597 180.10237:6389 180.97856:296722 180.99492:8631 181.02448:9938 181.02858:291293 181.03358:120385 181.9783:8512 181.98225:12566 182.03207:10344 182.07767:32433 183.01167:36040 183.06165:52329 183.97627:7650 184.00325:6227	52.27855:794 59.7291:738 61.47277:871 63.53078:725 64.52227:723 65.20997:798 65.47715:742 65.78563:695 67.13383:689 69.6739:749 75.29654:926 77.17946:1049 78.81773:741 79.46728:965 79.95618:795 85.879:902 89.42944:803 90.77358:829 91.49825:727 93.59725:839 95.06496:752 96.96552:1175 98.13212:880 98.53091:911 103.63696:855 104.0013:882 104.21658:1014 108.72633:910 116.53709:885 116.9744:917 117.64985:913 120.98243:2935 121.0336:855 121.9664:2133 136.98369:4950 138.98466:3977 138.99283:100062 154.99442:1357 155.9783:1611 156.011:3193 162.00885:8187 179.03532:40696 179.06375:1098 179.97836:1266 180.01083:782 180.02109:794 181.08243:820
1035	w/o MS2:3,4-Dihydroxymandelic acid	1595	8.897864	9.84848	10.0514	185.0467	12586.4326171875	511030.34375	null	[M+H]+	M + 0		null	185.04445	C8H8O5	Catechols	RGHMISIYKIHAJW-UHFFFAOYNA-N	O=C(O)C(O)C1=CC=C(O)C(O)=C1	530	True	True	False	null	null	null	null	97.5	240.1147	185.00932:7251 185.02182:6635 185.04669:15769 185.05919:13939 185.97501:5602 186.04318:15629 186.06131:23133 186.12381:11724 186.18555:7021 186.99574:43038 187.09679:6593 187.1265:55102 187.97746:5891 188.1293:5190 189.13887:6942	
1036	Unknown	1595	9.576134	9.84848	10.0514	348.0386	4714.95947265625	84441.171875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	78.24236	348.03864:5521 351.01575:5963 351.15619:21393 352.95816:10838 352.99603:6038	
1037	Unknown	1595	9.643357	9.84848	10.11933	374.9127	2133.12719726563	27708	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	42.66254	374.91266:6399 375.06693:5785 376.9097:6169	
1038	Unknown	1595	9.576134	9.84848	11.14681	381.0436	13335.0224609375	401417.03125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	266.7004	381.04361:10849 382.99948:9604 383.21771:7010	
1039	Unknown	1606	9.510044	9.914721	10.73234	133.0046	16200.3857421875	405739.375	null	[M+H]+	M + 0	found in higher mz's MsMs_1046; found in higher mz's MsMs_1045	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	324.0077	132.9908:46206 133.00459:17022 133.10109:5261 133.97478:14225 133.98866:35095 134.00223:10371 134.11768:15107 134.95879:9330 134.97261:29370 134.98621:19664 134.99661:31338 135.1017:9927 135.63246:4795 135.9567:18688 135.97008:8272 136.02177:10704 136.06206:4835 136.95422:4933 137.05971:4350 137.0713:5246 137.10738:6057	
1040	w/o MS2:Orthanilic acid	1606	9.510044	9.914721	11.63749	174.0312	403599.34375	12445721	null	[M+H]+	M + 0	found in higher mz's MsMs_1046; found in higher mz's MsMs_1045	null	174.02194	C6H7NO3S	Benzenesulfonic acids and derivatives	ZMCHBSMFKQYNKA-UHFFFAOYSA-N	O=S(=O)(O)C=1C=CC=CC1N	530	True	True	False	null	null	null	null	65.4	8071.987	174.01721:8387 174.03116:402698 175.0013:359546 175.01517:20740 175.02869:115406 175.03445:9895 175.03893:73432 175.04535:5317 175.98535:471951 175.99901:178652 176.00409:8249 176.02313:70277 176.02917:5820 176.1396:11221 176.9832:365773 176.98834:13662 176.99672:154617 177.00177:8474 177.00276:10421 177.00702:76618 177.01848:5180 177.02638:19862 177.98079:171109 177.98628:13160 177.9902:5562 177.99661:5802 178.00038:7365 178.02751:10442 178.03563:5143 178.1228:10002 178.98428:6584 178.99411:21461 179.02687:9858 179.02762:7696	53.1924:838 55.67087:693 56.11028:839 57.9459:915 59.06106:3382 61.33288:805 64.99306:764 65.6374:760 68.58012:842 71.90064:940 75.29614:975 77.70712:800 81.69169:762 83.43328:932 83.80411:901 85.83329:760 85.89698:779 86.68027:904 89.85726:719 90.90212:788 93.94635:1181 100.31088:732 108.05738:932 115.68737:844 115.97829:1188 116.52135:816 122.27679:933 123.52063:799 129.10249:1024 132.81731:887 132.99075:5566 133.00455:10144 133.98865:85785 133.99831:1687 135.41211:866 141.07214:815 145.08678:736 147.51059:807 148.95825:784 150.01744:978 151.00133:1711 151.01515:34700 151.0204:1480 151.99919:130129 153.80087:760 157.00461:8754 166.35939:894 170.00966:12943 174.03122:2047 174.12799:990 174.1922:765 175.01511:34042 184.19644:790 188.91138:801 192.04167:5300 192.04591:945
