PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
737	w/o MS2:NCGC00385044-01![(E)-3-acetyloxy-6,7-dihydroxy-7-(6-oxo-2,3-dihydropyran-2-yl)hept-4-en-2-yl] acetate	1243	6.204203	7.636155	8.254547	343.1387	119394.28125	6864199	null	[M+H]+	M + 0		null	343.13873	C16H22O8	Tricarboxylic acids and derivatives	RAZHULSADOGMPF-UHFFFAOYNA-N	CC(OC(C)=O)C(OC(C)=O)C=CC(O)C(O)C1CC=CC(=O)O1	530	True	True	False	null	null	null	null	100	2172.265	343.13867:125657 344.13519:9535 344.14294:6684 344.98428:12666 345.13425:41346 347.02649:23335	51.34576:962 53.53384:929 53.60492:841 55.4374:879 55.63478:775 56.3784:840 57.39985:845 61.60016:827 61.93424:826 76.24825:885 77.44267:893 79.56999:822 82.83615:883 84.20515:830 96.66331:842 99.48824:917 101.54604:825 108.78288:1027 111.81958:772 118.03414:860 132.00685:1618 135.80052:897 145.01463:1989 153.23085:881 153.67203:947 159.00627:1168 163.7972:844 178.827:967 183.04276:11037 184.03825:899 194.15022:888 198.17395:1117 199.85605:929 201.0533:13786 214.01239:934 219.64937:4703 220.99248:985 238.04901:1582 240.23245:1808 241.09618:2533 256.05927:2883 258.51218:957 263.02798:1131 266.82782:925 275.28986:971 282.54642:1125 285.08548:18631 301.02252:1019 304.01962:1010
738	Unknown	1243	7.432907	7.636155	8.254547	348.9955	44438.4140625	1359732.125	null	[2M+H]+	M + 0	adduct linked to 718_[M+NH4]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	875.6613	348.99551:49702 349.02237:23110 349.99274:21288 350.96341:13079 350.99036:35403 351.96109:11308 351.98828:9595 352.98694:7540 353.95651:12291	
739	w/o MS2:PRZ_M392b	1243	7.363619	7.636155	8.254547	392.0366	21235.103515625	718223.625	null	[M+H]+	M + 0	adduct linked to 743_[M+NH4]+; adduct linked to 747_[M+Na]+	null	392.03299	C15H16Cl3N3O3	Phenol ethers	UYINZFVHZKRNQK-UHFFFAOYSA-N	CCCN(CCOC1=C(C=C(C=C1Cl)Cl)Cl)C(N2C=NC=C2O)=O	530	True	True	False	null	null	null	null	93.7	382.8396	392.03711:24909 393.03506:10067 394.00455:16769 394.03275:15925 394.34692:10325 395.00266:23836 395.99997:24600 396.02844:6700 396.99744:8836	
740	Unknown	1243	7.432907	7.636155	8.115447	395.0013	15448.41796875	349819.03125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	299.542	395.00266:23836 395.99997:24600 396.02844:6700 396.99744:8836 399.01575:13658 399.34702:57835	
741	Unknown	1243	7.432907	7.636155	8.187831	396	19850.869140625	561173.8125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	376.9785	395.99997:24600 396.02844:6700 396.99744:8836 399.01575:13658 399.34702:57835 400.01474:10518 400.34949:15739	
742	Unknown	1243	7.432907	7.636155	8.187831	408.0471	25406.83203125	699477.1875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	499.1841	408.04712:28583 409.01617:222047 409.04272:84308 410.01376:210184 410.0434:15754 411.01141:308079 411.03967:26298 412.00937:116015 413.00681:47382 413.03818:8431	
743	Unknown	1243	7.432907	7.636155	8.322858	409.0162	222588.34375	7096428.5	null	[M+NH4]+	M + 0	adduct linked to 739_[M+H]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3972.848	409.01617:222047 409.04272:84308 410.01376:210184 410.0434:15754 411.01141:308079 411.03967:26298 412.00937:116015 413.00681:47382 413.03818:8431 414.00748:23087	52.48687:885 53.66732:857 58.02162:1062 59.06111:1322 61.24841:919 64.01263:899 73.2926:1008 75.29917:943 75.30317:1156 78.76653:945 83.43888:1159 92.9677:1081 93.34771:965 104.2258:1136 106.03267:1018 107.76609:910 124.25493:955 128.14687:870 130.18454:999 132.00674:3982 132.9908:1491 135.5672:981 142.16687:923 145.39079:892 146.19981:855 149.3492:986 150.01721:1401 156.00674:1581 164.12003:904 173.03317:12298 174.01762:1183 175.00156:1070 175.45909:904 191.04369:11076 191.63173:1009 192.49971:962 192.57205:880 193.01166:2151 202.47217:969 203.30861:937 208.58929:944 213.72577:1247 213.7312:18159 223.9472:1226 228.95294:3612 230.94841:2400 233.05443:5730 262.55524:896 265.95782:1256 267.92606:1828 267.95322:1334 285.93677:1163 288.97409:8037 290.96939:3885 291.51639:914 308.97986:1455 326.96207:1143 329.17511:1023
744	Unknown	1243	4.855155	7.636155	8.187831	410.0138	216373.15625	15114360	null	[M+NH4]+	M + 1	isotope of 743	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4327.463	410.01376:210184 410.0434:15754 411.01141:308079 411.03967:26298 412.00937:116015 413.00681:47382 413.03818:8431 414.00748:23087 415.00809:12795	53.62881:942 59.06104:1945 63.2045:894 63.83858:976 64.86773:955 65.67622:898 69.73403:856 69.75324:830 71.14088:902 74.5336:962 78.17913:1019 84.91743:877 92.95595:1032 94.33965:1115 100.00517:1023 100.34562:998 104.21345:998 119.37492:1055 132.00682:1199 132.9908:1317 150.56042:1166 151.015:1026 153.66273:889 158.93553:927 159.74973:900 173.03323:6992 174.03084:2151 175.0013:1673 175.02879:942 175.99933:2455 178.21269:911 178.65521:870 191.04388:8416 192.04173:7563 192.04636:1661 193.01199:3346 194.00981:3075 200.54019:1024 216.36617:1180 216.37123:9896 231.48651:967 233.05431:3183 234.05208:3921 239.70879:998 244.92384:2567 247.09967:966 248.94539:1513 265.84442:1119 266.9556:5609 267.93991:1458 268.92374:5235 269.35947:898 286.93417:9728 289.36865:931 289.97162:21255 291.93976:9796 291.96713:1532 294.53375:1014 304.02869:2086 307.98221:2102 309.95032:19747 319.19058:918 327.96045:1284 330.99887:1564 332.96631:2708 337.06982:1045 349.99387:1662
745	Unknown	1243	7.295569	7.636155	8.187831	411.0114	271556.4375	10023286	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4768.706	411.01141:308079 411.03967:26298 412.00937:116015 413.00681:47382 413.03818:8431 414.00748:23087 415.00809:12795 415.99066:9124	51.23033:908 53.48333:902 56.94033:897 59.16025:970 61.70266:909 69.46904:1008 69.86862:905 75.30563:946 77.08234:846 77.39217:971 80.95554:860 81.37538:858 83.44123:986 92.96851:1000 92.97009:967 94.09332:833 98.78112:889 104.12189:1019 104.2298:1378 105.81722:928 117.63149:1024 117.66351:1139 119.6544:913 129.08519:986 132.00668:1139 132.99062:995 134.00218:994 153.68364:921 164.5347:1068 167.73024:932 173.03323:5966 175.02873:3947 175.99937:1162 189.33768:1110 191.04391:6015 192.04152:1235 193.01175:1256 193.03937:5077 193.04453:812 194.00963:1466 213.73425:1002 213.73955:17716 227.91721:1048 230.9481:2107 233.05415:3241 235.04997:3084 245.9216:1190 258.68219:986 260.0643:833 267.95346:1311 273.17847:948 287.93204:3179 290.9689:8184 292.93716:3190 308.97995:3675 310.93143:1301 310.948:11232 328.95874:6197 338.46811:866
746	Unknown	1243	4.922564	7.636155	8.254547	412.0094	99720.546875	6799862.5	null	[M+H]+	M + 1	isotope of 745	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1994.411	412.00937:116015 413.00681:47382 413.03818:8431 414.00748:23087 415.00809:12795 415.99066:9124	52.32673:970 55.32555:840 56.85637:920 56.93753:1005 58.12593:832 64.57616:1001 76.75229:886 83.43506:1296 92.23533:953 92.89144:851 92.96339:1245 93.89788:956 104.22196:1119 113.12834:1066 117.65447:982 117.65669:1259 133.01358:880 133.86461:1002 133.86745:1027 138.63567:1089 140.41293:938 150.19641:888 151.45309:1058 172.10677:963 174.03085:1053 191.0433:1028 193.03908:1080 194.03928:975 213.70076:6719 213.70741:10046 235.05048:1077 248.036:1118 248.97881:969 288.92972:1896 291.96686:3325 293.93555:1204 304.01749:2683 311.94571:2807 362.15289:881 406.16583:934 407.62418:928
747	Unknown	1243	7.432907	7.636155	8.392277	414.0075	16802.970703125	500700.4375	null	[M+Na]+	M + 0	adduct linked to 739_[M+H]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	336.0594	414.00748:23087 415.00809:12795 415.99066:9124 419.00412:8899	
748	Unknown	1243	7.432907	7.636155	8.464373	452.0579	17039.400390625	529365.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	340.788	452.05792:20638 454.05283:21265	
749	w/o MS2:Cefixime	1243	7.363619	7.636155	8.187831	454.0528	16168.3037109375	480562.0625	null	[M+H]+	M + 0		null	454.04855	C16H15N5O7S2	Cephalosporins	OKBVVJOGVLARMR-UHFFFAOYNA-N	O=C(O)C1=C(C=C)CSC2N1C(=O)C2N=C(O)C(=NOCC(=O)O)C3=CSC(=N)N3	530	True	True	False	null	null	null	null	91.3	314.3051	454.05283:21265 457.30405:21984	
750	Unknown	1243	7.092194	7.636155	8.59744	519.1	12844.439453125	496064.28125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	256.8888	519.10004:15890 521.09485:13500	
751	Unknown	1243	7.363619	7.636155	8.392277	521.0948	9045.2080078125	214808.375	null	[2M+H]+	M + 0	adduct linked to 734_[M+NH4]+	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	180.9042	521.09485:13500	
752	Unknown	1254	6.748858	7.708034	8.187831	115.9781	68860.3203125	3762112	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1017.276	115.95425:11702 115.9781:71573 115.9803:10024 115.98822:45986 116.07088:9598 116.10732:15610 116.94834:11948 116.96229:11499 116.97221:54839 116.97565:64263 116.98607:87461 117.97012:13559 117.98351:10150 118.06888:9335 118.08428:11129 118.08656:169406 118.1229:83446 118.91555:6723 118.96753:18926 118.97341:8887 119.01907:8607 119.0899:13846	
753	Unknown	1254	6.271845	7.708034	8.187831	133.9887	120076.203125	7900546.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1880.194	133.9747:12252 133.98866:123246 133.99387:6671 134.00215:72061 134.11769:24001 134.9586:13724 134.97255:25333 134.98616:80326 135.10162:15406 135.9566:8039 135.99974:8443 136.02165:17073 136.79961:7095 136.98375:8670 137.00089:7715	
754	Unknown	1254	7.432907	7.708034	8.048851	150.017	13364.521484375	368143.625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	131.6958	150.01723:7274 150.02698:6285 151.015:9785 152.04713:11455 152.07062:9803 154.08624:11443	
755	w/o MS2:Orthanilic acid	1254	7.295569	7.708034	8.187831	174.0174	31282.11328125	1140347	null	[M+H]+	M + 0		null	174.02194	C6H7NO3S	Benzenesulfonic acids and derivatives	ZMCHBSMFKQYNKA-UHFFFAOYSA-N	O=S(=O)(O)C=1C=CC=CC1N	530	True	True	False	null	null	null	null	90.2	556.5936	174.0174:42857 174.03113:1202481 174.03638:59732 174.04083:47983 175.00117:602855 175.01506:58217 175.0287:780505 175.03432:28035 175.03833:113158 175.98528:280715 175.99896:362692 176.00433:18025 176.01274:15795 176.02893:21286 176.03209:23499 176.0365:19972 176.7563:7030 176.97888:13697 176.98315:244844 176.98965:11391 176.99658:207965 177.00183:9832 177.00252:13904 177.0262:101685 177.05449:7589 177.98073:118949 178.0103:7868 178.0274:53034 178.12265:26427 178.99435:26671	
756	Unknown	1254	7.363619	7.708034	8.187831	198.0551	28595.296875	1000734.3125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	349.3805	198.03111:18226 198.05507:23955 198.98906:22112 199.0013:449550 199.02849:11595 199.03947:9003 199.05843:9771 199.10408:202616 199.1805:42792 199.94872:10374 199.99921:296909 200.00452:26078 200.02306:8530 200.10487:23141 200.99675:174737 201.00221:15297 201.06453:6952 201.10147:25787 202.9942:15135	
757	w/o MS2:NCGC00380778-01_C9H14N2O3_(3S,8aS)-3-[(1R)-1-Hydroxyethyl]hexahydropyrrolo[1,2-a]pyrazine-1,4-dione	1254	6.475808	7.708034	8.187831	199.1041	203379.0625	9470710	null	[M+H]+	M + 0		null	199.10771	C9H14N2O3	Alpha amino acids and derivatives	UBLWFFBGMBRBMC-UHFFFAOYNA-N	CC(O)C1N=C(O)C2CCCN2C1=O	530	True	True	False	null	null	null	null	93.6	3700.43	198.98906:22112 199.0013:449550 199.02849:11595 199.03947:9003 199.05843:9771 199.10408:202616 199.1805:42792 199.94872:10374 199.99921:296909 200.00452:26078 200.02306:8530 200.10487:23141 200.99675:174737 201.00221:15297 201.06453:6952 201.10147:25787 202.9942:15135 203.07994:9347	50.69775:737 50.70297:664 50.92629:644 50.96123:665 52.29504:765 53.49656:699 57.93549:1182 58.46827:853 58.80629:815 59.06108:7610 61.3573:754 63.50203:819 69.07057:993 71.83993:763 72.79603:787 74.09702:8922 75.74903:866 75.94592:1023 77.69356:960 81.48691:854 82.6757:696 83.43667:787 83.43899:776 83.44058:794 91.74488:838 93.76687:762 96.56748:826 98.93863:886 98.96176:1405 100.07612:3120 112.95261:789 116.97218:32232 117.66216:933 129.76958:795 131.99553:14359 133.87527:1032 134.95905:925 139.98787:1526 148.96187:2283 152.9693:10632 153.96718:846 157.97473:6155 159.06152:8102 167.93968:921 170.97993:3154 175.98526:54008 176.81303:894 176.98323:2281 177.07208:2170 187.45909:754 187.9222:812 193.99602:1777 199.00121:6594 199.12312:1277 199.18074:2438
758	w/o MS2:NCGC00380608-01!7-chloro-8-hydroxy-6-methoxy-3-methyl-3,4-dihydroisochromen-1-one	1254	7.229179	7.708034	8.187831	243.0437	24411.216796875	765966.1875	null	[M+H]+	M + 0		null	243.04187	C11H11ClO4	2-benzopyrans	FODMMACJFYQIHT-UHFFFAOYNA-N	COC1=C(Cl)C(O)=C2C(=O)OC(C)CC2=C1	530	True	True	False	null	null	null	null	98.4	454.0291	243.04369:31045 243.80696:8881 246.07452:35848 247.00389:43998	
759	Unknown	1254	7.432907	7.708034	8.048851	309.9169	11571.4130859375	326258.96875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	170.1474	309.91687:10541 310.23532:7255 310.92435:14890 313.14291:9026 313.17563:8957	
760	Unknown	1254	7.502017	7.708034	8.187831	317.0521	12032.54296875	210628.828125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	240.6509	317.05212:13157 319.28479:8050 321.98703:14121	
761	Unknown	1254	6.475808	7.708034	8.187831	341.1156	15004.60546875	432576.28125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	300.0921	341.11557:19094 343.13873:130900 344.142:11954 344.9845:21631 345.13409:44792	
762	w/o MS2:NCGC00384831-01_C20H16N4O2_4-(1H-Indol-3-ylmethyl)-2H-pyrazino[2,1-b]quinazoline-3,6(1H,4H)-dione	1254	6.544981	7.708034	8.322858	345.1341	43674.7578125	2363347	null	[M+H]+	M + 0		null	345.13461	C20H16N4O2	Quinazolines	YFNRNQBGKNOAPT-UHFFFAOYNA-N	OC1=NCC2=NC3=CC=CC=C3C(=O)N2C1CC1=CNC2=CC=CC=C12	530	True	True	False	null	null	null	null	99.9	832.2674	344.9845:21631 345.13409:44792 347.02719:21363 347.13177:8478 348.99481:39864 349.02234:28050 349.9931:16527	
763	Unknown	1254	7.502017	7.708034	8.254547	349.9931	17817.640625	445870.5625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	356.3528	349.9931:16527 350.96341:15220 350.99063:33992 351.00171:10029 351.01642:9615 351.9881:15067 352.9577:9762	
764	Unknown	1254	6.748858	7.708034	8.115447	365.0647	10571.3291015625	299703.90625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	211.4266	365.06573:11281 365.20731:12262 367.00552:10266 369.00095:12391	
765	Unknown	1254	7.502017	7.708034	8.669842	369.0009	10860.3671875	218669.65625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	217.2073	369.00095:12391 373.94077:6784	
766	w/o MS2:NCGC00380657-01_C17H17ClO6_(2R,6'R)-7-Chloro-2',4,6-trimethoxy-6'-methyl-3H,4'H-spiro[1-benzofuran-2,1'-cyclohex[2]ene]-3,4'-dione	1254	5.869846	7.708034	8.187831	375.0662	34346.171875	1759370.875	null	[M+H]+	M + 0		null	375.06058	C17H17ClO6	Benzofurans	DDUHZTYCFQRHIY-UHFFFAOYNA-N	COC1=CC(OC)=C(Cl)C2=C1C(=O)C1(O2)C(C)CC(=O)C=C1OC	530	True	True	False	null	null	null	null	85.6	686.9235	375.06616:35859 376.06378:19002 377.06177:18219 379.99069:9143	
767	Unknown	1254	6.748858	7.708034	8.187831	376.0638	18607.8671875	803377.0625	null	[M+H]+	M + 1	isotope of 766	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	372.1573	376.06378:19002 377.06177:18219 379.99069:9143 381.04303:8238	
768	Unknown	1254	7.092194	7.708034	8.254547	377.0618	19228.134765625	828342.9375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	299.3653	377.06177:18219 379.99069:9143 381.04303:8238	
769	Unknown	1254	7.092194	7.708034	8.254547	377.0624	19228.134765625	828342.9375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	299.3653	377.06177:18219 379.99069:9143 381.04303:8238	
770	Unknown	1254	7.432907	7.708034	8.392277	393.0334	11248.5830078125	258068.46875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	224.9717	393.03525:13072 394.00473:13453 394.03278:13122 395.00232:12856 396.00034:13721 396.02829:8154 396.9971:9575	
771	w/o MS2:Unknown (carbon number 7); PlaSMA ID-156	1265	6.475808	7.774035	8.187831	141.0509	62824.5078125	3286775.5	null	[M+H]+	M + 0		3.64	141.05409	C7H8O3	NA			530	True	True	False	99.9	null	null	null	95.2	1080.181	140.98581:47210 140.99106:8311 141.00522:10913 141.05095:62884 141.98349:28098 142.03506:564676 142.08647:10730 142.12302:8478 143.03578:75524 143.03847:22332 143.04868:11736 143.98109:7250 143.99472:8313 144.03264:66052 144.98238:28069	54.13814:706 54.61815:718 56.83598:765 57.58743:861 62.38914:924 64.08641:878 65.57616:888 67.07933:960 79.9203:732 80.50562:862 80.97926:834 83.43468:807 87.60817:1037 89.21986:831 89.92435:758 92.96342:1325 94.44852:740 98.34969:998 99.04084:863 100.03643:715 104.22137:768 107.52267:743 112.75883:739 112.78422:679 113.62639:740 114.76776:777 117.05116:13559 117.97012:1023 118.03519:2876 119.01921:7686 125.37055:768 126.01758:735 134.66351:820 135.06157:7578 136.04549:1344 136.05856:707 137.02956:6071 142.03502:3166 149.95946:1017 151.18449:790 157.89653:876
772	w/o MS2:Unknown (carbon number 7); PlaSMA ID-156	1265	6.544981	7.774035	8.187831	141.051	62824.5078125	3249009	null	[M+H]+	M + 0		3.64	141.05409	C7H8O3	NA			530	True	True	False	99.9	null	null	null	95.3	1068.818	140.98581:47210 140.99106:8311 141.00522:10913 141.05095:62884 141.98349:28098 142.03506:564676 142.08647:10730 142.12302:8478 143.03578:75524 143.03847:22332 143.04868:11736 143.98109:7250 143.99472:8313 144.03264:66052 144.98238:28069	54.13814:706 54.61815:718 56.83598:765 57.58743:861 62.38914:924 64.08641:878 65.57616:888 67.07933:960 79.9203:732 80.50562:862 80.97926:834 83.43468:807 87.60817:1037 89.21986:831 89.92435:758 92.96342:1325 94.44852:740 98.34969:998 99.04084:863 100.03643:715 104.22137:768 107.52267:743 112.75883:739 112.78422:679 113.62639:740 114.76776:777 117.05116:13559 117.97012:1023 118.03519:2876 119.01921:7686 125.37055:768 126.01758:735 134.66351:820 135.06157:7578 136.04549:1344 136.05856:707 137.02956:6071 142.03502:3166 149.95946:1017 151.18449:790 157.89653:876
773	w/o MS2:Unknown (carbon number 11); PlaSMA ID-840	1265	6.544981	7.774035	8.115447	223.0541	77134.0234375	3638159.25	null	[M+H]+	M + 0		3.88	223.0591	C11H10O5	NA			530	True	True	False	99.9	null	null	null	88.4	1348.568	223.05414:84452 223.06369:10703 223.71031:9093 223.71637:11022 224.05475:10332 225.05147:13235 225.19604:10526 225.20746:31591 226.05977:21008 228.02774:55116	55.5089:844 64.75706:769 69.0255:736 75.30305:881 81.04287:5652 82.5:800 94.08764:885 97.56503:791 101.02705:752 101.25425:747 107.80731:904 132.62163:850 137.4865:817 139.92183:811 169.10313:1017 175.73149:912 185.72916:781 199.45241:937 218.18462:5537 220.85378:881 223.45073:737 225.04326:1940
774	Unknown	1265	7.295569	7.774035	8.115447	256.2999	56353.609375	2171234.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	548.1979	256.26291:9613 256.29993:65504 256.96448:11841 257.00427:122374 257.30267:7235 258.00208:125255 258.00928:10473 258.99951:64148 259.07037:5840 260.996:7507 261.12094:6147 261.13123:6086	50.61983:792 51.74941:709 60.08144:844 61.41593:825 64.52018:840 68.11033:798 68.29597:919 71.19244:887 74.99162:889 75.29622:822 75.94353:754 78.18564:769 78.35081:867 80.73769:894 81.04294:5430 84.34686:909 84.5562:959 85.9515:717 86.82859:798 92.95771:939 104.21539:894 114.22093:864 120.62383:829 120.95625:858 129.74977:809 143.46237:891 158.62833:925 166.10341:729 167.04865:795 168.30902:975 168.64995:841 170.57227:925 173.71684:757 176.28041:910 176.88799:700 178.82863:903 179.67407:718 179.89536:839 180.94489:840 182.74269:747 182.94026:750 192.01457:772 200.74683:783 203.88309:753 217.89696:751 219.65434:4322 256.26376:7756 256.29993:28401 257.8399:774 268.08212:915
